"TL","Echelle de Territoire et Typologie","REG_ID","Région","VAR","Indicateur","SEX","Genre","POS","Position","TIME","Année","Unit Code","Unit","PowerCode Code","PowerCode","Reference Period Code","Reference Period","Value","Flag Codes","Flags"
"2","Grandes régions (TL2)","FRJ","Occitanie","STD_MORT","      Taux de mortalité ajusté (décès pour 1000 habitants)","F","Femmes","ALL","Toutes les régions","2007","2007","1000HAB","Pour 1 000 habitants","0","Unités",,,6.38,,
"2","Grandes régions (TL2)","FRJ","Occitanie","STD_MORT","      Taux de mortalité ajusté (décès pour 1000 habitants)","M","Hommes","ALL","Toutes les régions","2003","2003","1000HAB","Pour 1 000 habitants","0","Unités",,,8.7,,
"2","Grandes régions (TL2)","FRK","Auvergne-Rhône-Alpes","STD_MORT","      Taux de mortalité ajusté (décès pour 1000 habitants)","T","Total","ALL","Toutes les régions","2012","2012","1000HAB","Pour 1 000 habitants","0","Unités",,,6.66,,
"2","Grandes régions (TL2)","FRL","Provence-Alpes-Côte d’Azur","STD_MORT","      Taux de mortalité ajusté (décès pour 1000 habitants)","T","Total","ALL","Toutes les régions","2012","2012","1000HAB","Pour 1 000 habitants","0","Unités",,,6.72,,
"2","Grandes régions (TL2)","FRL","Provence-Alpes-Côte d’Azur","STD_MORT","      Taux de mortalité ajusté (décès pour 1000 habitants)","F","Femmes","ALL","Toutes les régions","2009","2009","1000HAB","Pour 1 000 habitants","0","Unités",,,6.39,,
"2","Grandes régions (TL2)","FR1","Île-de-France","STD_MORT","      Taux de mortalité ajusté (décès pour 1000 habitants)","F","Femmes","ALL","Toutes les régions","2006","2006","1000HAB","Pour 1 000 habitants","0","Unités",,,6.28,,
"2","Grandes régions (TL2)","FR1","Île-de-France","STD_MORT","      Taux de mortalité ajusté (décès pour 1000 habitants)","F","Femmes","ALL","Toutes les régions","2008","2008","1000HAB","Pour 1 000 habitants","0","Unités",,,6.15,,
"2","Grandes régions (TL2)","FR1","Île-de-France","DEATH_RA","      Taux de mortalité (décès pour 1000 habitants)","F","Femmes","ALL","Toutes les régions","2016","2016","100000HAB","Pour 100 000 habitants","0","Unités",,,6.018,,
"2","Grandes régions (TL2)","FR1","Île-de-France","STD_MORT","      Taux de mortalité ajusté (décès pour 1000 habitants)","M","Hommes","ALL","Toutes les régions","2007","2007","1000HAB","Pour 1 000 habitants","0","Unités",,,7.08,,
"2","Grandes régions (TL2)","FRB","Centre - Val de Loire","STD_MORT","      Taux de mortalité ajusté (décès pour 1000 habitants)","T","Total","ALL","Toutes les régions","2011","2011","1000HAB","Pour 1 000 habitants","0","Unités",,,6.78,,
"2","Grandes régions (TL2)","FRB","Centre - Val de Loire","STD_MORT","      Taux de mortalité ajusté (décès pour 1000 habitants)","M","Hommes","ALL","Toutes les régions","2002","2002","1000HAB","Pour 1 000 habitants","0","Unités",,,8.94,,
"2","Grandes régions (TL2)","FRB","Centre - Val de Loire","STD_MORT","      Taux de mortalité ajusté (décès pour 1000 habitants)","M","Hommes","ALL","Toutes les régions","2008","2008","1000HAB","Pour 1 000 habitants","0","Unités",,,8.03,,
"2","Grandes régions (TL2)","FRC","Bourgogne-Franche-Comté","STD_MORT","      Taux de mortalité ajusté (décès pour 1000 habitants)","T","Total","ALL","Toutes les régions","2004","2004","1000HAB","Pour 1 000 habitants","0","Unités",,,7.78,,
"2","Grandes régions (TL2)","FRC","Bourgogne-Franche-Comté","STD_MORT","      Taux de mortalité ajusté (décès pour 1000 habitants)","T","Total","ALL","Toutes les régions","2005","2005","1000HAB","Pour 1 000 habitants","0","Unités",,,7.91,,
"2","Grandes régions (TL2)","FRC","Bourgogne-Franche-Comté","STD_MORT","      Taux de mortalité ajusté (décès pour 1000 habitants)","M","Hommes","ALL","Toutes les régions","2010","2010","1000HAB","Pour 1 000 habitants","0","Unités",,,7.87,,
"2","Grandes régions (TL2)","FRC","Bourgogne-Franche-Comté","STD_MORT","      Taux de mortalité ajusté (décès pour 1000 habitants)","M","Hommes","ALL","Toutes les régions","2013","2013","1000HAB","Pour 1 000 habitants","0","Unités",,,7.47,,
"2","Grandes régions (TL2)","FRD","Normandie","STD_MORT","      Taux de mortalité ajusté (décès pour 1000 habitants)","T","Total","ALL","Toutes les régions","2010","2010","1000HAB","Pour 1 000 habitants","0","Unités",,,7.44,,
"2","Grandes régions (TL2)","FRD","Normandie","STD_MORT","      Taux de mortalité ajusté (décès pour 1000 habitants)","F","Femmes","ALL","Toutes les régions","2003","2003","1000HAB","Pour 1 000 habitants","0","Unités",,,7.95,,
"2","Grandes régions (TL2)","FRD","Normandie","STD_MORT","      Taux de mortalité ajusté (décès pour 1000 habitants)","F","Femmes","ALL","Toutes les régions","2006","2006","1000HAB","Pour 1 000 habitants","0","Unités",,,6.95,,
"2","Grandes régions (TL2)","FRE","Hauts-de-France","STD_MORT","      Taux de mortalité ajusté (décès pour 1000 habitants)","T","Total","ALL","Toutes les régions","2013","2013","1000HAB","Pour 1 000 habitants","0","Unités",,,8.1,,
"2","Grandes régions (TL2)","FRE","Hauts-de-France","STD_MORT","      Taux de mortalité ajusté (décès pour 1000 habitants)","M","Hommes","ALL","Toutes les régions","2011","2011","1000HAB","Pour 1 000 habitants","0","Unités",,,9.19,,
"2","Grandes régions (TL2)","FRE","Hauts-de-France","STD_MORT","      Taux de mortalité ajusté (décès pour 1000 habitants)","M","Hommes","ALL","Toutes les régions","2013","2013","1000HAB","Pour 1 000 habitants","0","Unités",,,8.99,,
"2","Grandes régions (TL2)","FRF","Grand Est","STD_MORT","      Taux de mortalité ajusté (décès pour 1000 habitants)","T","Total","ALL","Toutes les régions","2006","2006","1000HAB","Pour 1 000 habitants","0","Unités",,,7.9,,
"2","Grandes régions (TL2)","FRF","Grand Est","STD_MORT","      Taux de mortalité ajusté (décès pour 1000 habitants)","T","Total","ALL","Toutes les régions","2011","2011","1000HAB","Pour 1 000 habitants","0","Unités",,,7.2,,
"2","Grandes régions (TL2)","FRF","Grand Est","STD_MORT","      Taux de mortalité ajusté (décès pour 1000 habitants)","F","Femmes","ALL","Toutes les régions","2002","2002","1000HAB","Pour 1 000 habitants","0","Unités",,,8.5,,
"2","Grandes régions (TL2)","FRF","Grand Est","STD_MORT","      Taux de mortalité ajusté (décès pour 1000 habitants)","F","Femmes","ALL","Toutes les régions","2010","2010","1000HAB","Pour 1 000 habitants","0","Unités",,,6.87,,
"2","Grandes régions (TL2)","FRF","Grand Est","STD_MORT","      Taux de mortalité ajusté (décès pour 1000 habitants)","M","Hommes","ALL","Toutes les régions","2012","2012","1000HAB","Pour 1 000 habitants","0","Unités",,,7.75,,
"2","Grandes régions (TL2)","FRG","Pays de la Loire","STD_MORT","      Taux de mortalité ajusté (décès pour 1000 habitants)","T","Total","ALL","Toutes les régions","2011","2011","1000HAB","Pour 1 000 habitants","0","Unités",,,6.5,,
"2","Grandes régions (TL2)","FRG","Pays de la Loire","STD_MORT","      Taux de mortalité ajusté (décès pour 1000 habitants)","F","Femmes","ALL","Toutes les régions","2002","2002","1000HAB","Pour 1 000 habitants","0","Unités",,,7.47,,
"2","Grandes régions (TL2)","FRG","Pays de la Loire","STD_MORT","      Taux de mortalité ajusté (décès pour 1000 habitants)","F","Femmes","ALL","Toutes les régions","2003","2003","1000HAB","Pour 1 000 habitants","0","Unités",,,7.78,,
"2","Grandes régions (TL2)","FRG","Pays de la Loire","STD_MORT","      Taux de mortalité ajusté (décès pour 1000 habitants)","F","Femmes","ALL","Toutes les régions","2004","2004","1000HAB","Pour 1 000 habitants","0","Unités",,,6.71,,
"2","Grandes régions (TL2)","FRG","Pays de la Loire","STD_MORT","      Taux de mortalité ajusté (décès pour 1000 habitants)","M","Hommes","ALL","Toutes les régions","2003","2003","1000HAB","Pour 1 000 habitants","0","Unités",,,9.06,,
"2","Grandes régions (TL2)","FRH","Bretagne","STD_MORT","      Taux de mortalité ajusté (décès pour 1000 habitants)","F","Femmes","ALL","Toutes les régions","2002","2002","1000HAB","Pour 1 000 habitants","0","Unités",,,8.04,,
"2","Grandes régions (TL2)","FRH","Bretagne","STD_MORT","      Taux de mortalité ajusté (décès pour 1000 habitants)","M","Hommes","ALL","Toutes les régions","2001","2001","1000HAB","Pour 1 000 habitants","0","Unités",,,10.46,,
"2","Grandes régions (TL2)","FRH","Bretagne","STD_MORT","      Taux de mortalité ajusté (décès pour 1000 habitants)","M","Hommes","ALL","Toutes les régions","2002","2002","1000HAB","Pour 1 000 habitants","0","Unités",,,9.99,,
"2","Grandes régions (TL2)","FRH","Bretagne","STD_MORT","      Taux de mortalité ajusté (décès pour 1000 habitants)","M","Hommes","ALL","Toutes les régions","2007","2007","1000HAB","Pour 1 000 habitants","0","Unités",,,8.7,,
"2","Grandes régions (TL2)","FRI","Nouvelle-Aquitaine","STD_MORT","      Taux de mortalité ajusté (décès pour 1000 habitants)","T","Total","ALL","Toutes les régions","2002","2002","1000HAB","Pour 1 000 habitants","0","Unités",,,8.3,,
"2","Grandes régions (TL2)","FRI","Nouvelle-Aquitaine","STD_MORT","      Taux de mortalité ajusté (décès pour 1000 habitants)","T","Total","ALL","Toutes les régions","2013","2013","1000HAB","Pour 1 000 habitants","0","Unités",,,6.79,,
"2","Grandes régions (TL2)","FRI","Nouvelle-Aquitaine","STD_MORT","      Taux de mortalité ajusté (décès pour 1000 habitants)","F","Femmes","ALL","Toutes les régions","2007","2007","1000HAB","Pour 1 000 habitants","0","Unités",,,6.36,,
"2","Grandes régions (TL2)","FRJ","Occitanie","STD_MORT","      Taux de mortalité ajusté (décès pour 1000 habitants)","T","Total","ALL","Toutes les régions","2006","2006","1000HAB","Pour 1 000 habitants","0","Unités",,,7.08,,
"2","Grandes régions (TL2)","FRJ","Occitanie","STD_MORT","      Taux de mortalité ajusté (décès pour 1000 habitants)","T","Total","ALL","Toutes les régions","2010","2010","1000HAB","Pour 1 000 habitants","0","Unités",,,6.83,,
"2","Grandes régions (TL2)","FRJ","Occitanie","STD_MORT","      Taux de mortalité ajusté (décès pour 1000 habitants)","F","Femmes","ALL","Toutes les régions","2004","2004","1000HAB","Pour 1 000 habitants","0","Unités",,,6.91,,
"2","Grandes régions (TL2)","FRL","Provence-Alpes-Côte d’Azur","STD_MORT","      Taux de mortalité ajusté (décès pour 1000 habitants)","T","Total","ALL","Toutes les régions","2005","2005","1000HAB","Pour 1 000 habitants","0","Unités",,,7.47,,
"2","Grandes régions (TL2)","FRL","Provence-Alpes-Côte d’Azur","STD_MORT","      Taux de mortalité ajusté (décès pour 1000 habitants)","F","Femmes","ALL","Toutes les régions","2004","2004","1000HAB","Pour 1 000 habitants","0","Unités",,,6.78,,
"2","Grandes régions (TL2)","FRL","Provence-Alpes-Côte d’Azur","STD_MORT","      Taux de mortalité ajusté (décès pour 1000 habitants)","M","Hommes","ALL","Toutes les régions","2010","2010","1000HAB","Pour 1 000 habitants","0","Unités",,,7.26,,
"2","Grandes régions (TL2)","FR1","Île-de-France","STD_MORT","      Taux de mortalité ajusté (décès pour 1000 habitants)","T","Total","ALL","Toutes les régions","2001","2001","1000HAB","Pour 1 000 habitants","0","Unités",,,7.99,,
"2","Grandes régions (TL2)","FR1","Île-de-France","STD_MORT","      Taux de mortalité ajusté (décès pour 1000 habitants)","T","Total","ALL","Toutes les régions","2006","2006","1000HAB","Pour 1 000 habitants","0","Unités",,,6.71,,
"2","Grandes régions (TL2)","FR1","Île-de-France","STD_MORT","      Taux de mortalité ajusté (décès pour 1000 habitants)","T","Total","ALL","Toutes les régions","2012","2012","1000HAB","Pour 1 000 habitants","0","Unités",,,6.25,,
"2","Grandes régions (TL2)","FR1","Île-de-France","STD_MORT","      Taux de mortalité ajusté (décès pour 1000 habitants)","M","Hommes","ALL","Toutes les régions","2005","2005","1000HAB","Pour 1 000 habitants","0","Unités",,,7.56,,
"2","Grandes régions (TL2)","FRB","Centre - Val de Loire","STD_MORT","      Taux de mortalité ajusté (décès pour 1000 habitants)","T","Total","ALL","Toutes les régions","2004","2004","1000HAB","Pour 1 000 habitants","0","Unités",,,7.63,,
"2","Grandes régions (TL2)","FRB","Centre - Val de Loire","STD_MORT","      Taux de mortalité ajusté (décès pour 1000 habitants)","F","Femmes","ALL","Toutes les régions","2009","2009","1000HAB","Pour 1 000 habitants","0","Unités",,,6.74,,
"2","Grandes régions (TL2)","FRB","Centre - Val de Loire","STD_MORT","      Taux de mortalité ajusté (décès pour 1000 habitants)","F","Femmes","ALL","Toutes les régions","2010","2010","1000HAB","Pour 1 000 habitants","0","Unités",,,6.55,,
"2","Grandes régions (TL2)","FRD","Normandie","STD_MORT","      Taux de mortalité ajusté (décès pour 1000 habitants)","T","Total","ALL","Toutes les régions","2007","2007","1000HAB","Pour 1 000 habitants","0","Unités",,,7.67,,
"2","Grandes régions (TL2)","FRD","Normandie","STD_MORT","      Taux de mortalité ajusté (décès pour 1000 habitants)","T","Total","ALL","Toutes les régions","2008","2008","1000HAB","Pour 1 000 habitants","0","Unités",,,7.6,,
"2","Grandes régions (TL2)","FRD","Normandie","STD_MORT","      Taux de mortalité ajusté (décès pour 1000 habitants)","F","Femmes","ALL","Toutes les régions","2008","2008","1000HAB","Pour 1 000 habitants","0","Unités",,,6.86,,
"2","Grandes régions (TL2)","FRE","Hauts-de-France","STD_MORT","      Taux de mortalité ajusté (décès pour 1000 habitants)","T","Total","ALL","Toutes les régions","2005","2005","1000HAB","Pour 1 000 habitants","0","Unités",,,8.93,,
"2","Grandes régions (TL2)","FRE","Hauts-de-France","STD_MORT","      Taux de mortalité ajusté (décès pour 1000 habitants)","M","Hommes","ALL","Toutes les régions","2007","2007","1000HAB","Pour 1 000 habitants","0","Unités",,,9.85,,
"2","Grandes régions (TL2)","FRF","Grand Est","STD_MORT","      Taux de mortalité ajusté (décès pour 1000 habitants)","T","Total","ALL","Toutes les régions","2004","2004","1000HAB","Pour 1 000 habitants","0","Unités",,,8.21,,
"2","Grandes régions (TL2)","FRG","Pays de la Loire","STD_MORT","      Taux de mortalité ajusté (décès pour 1000 habitants)","F","Femmes","ALL","Toutes les régions","2014","2014","1000HAB","Pour 1 000 habitants","0","Unités",,,5.8,,
"2","Grandes régions (TL2)","FRI","Nouvelle-Aquitaine","STD_MORT","      Taux de mortalité ajusté (décès pour 1000 habitants)","T","Total","ALL","Toutes les régions","2003","2003","1000HAB","Pour 1 000 habitants","0","Unités",,,8.26,,
"2","Grandes régions (TL2)","FRI","Nouvelle-Aquitaine","STD_MORT","      Taux de mortalité ajusté (décès pour 1000 habitants)","F","Femmes","ALL","Toutes les régions","2002","2002","1000HAB","Pour 1 000 habitants","0","Unités",,,7.63,,
"2","Grandes régions (TL2)","FRI","Nouvelle-Aquitaine","STD_MORT","      Taux de mortalité ajusté (décès pour 1000 habitants)","F","Femmes","ALL","Toutes les régions","2004","2004","1000HAB","Pour 1 000 habitants","0","Unités",,,6.85,,
"2","Grandes régions (TL2)","FRI","Nouvelle-Aquitaine","STD_MORT","      Taux de mortalité ajusté (décès pour 1000 habitants)","F","Femmes","ALL","Toutes les régions","2008","2008","1000HAB","Pour 1 000 habitants","0","Unités",,,6.42,,
"2","Grandes régions (TL2)","FRJ","Occitanie","STD_MORT","      Taux de mortalité ajusté (décès pour 1000 habitants)","T","Total","ALL","Toutes les régions","2004","2004","1000HAB","Pour 1 000 habitants","0","Unités",,,7.48,,
"2","Grandes régions (TL2)","FRJ","Occitanie","STD_MORT","      Taux de mortalité ajusté (décès pour 1000 habitants)","F","Femmes","ALL","Toutes les régions","2006","2006","1000HAB","Pour 1 000 habitants","0","Unités",,,6.52,,
"2","Grandes régions (TL2)","FRJ","Occitanie","STD_MORT","      Taux de mortalité ajusté (décès pour 1000 habitants)","M","Hommes","ALL","Toutes les régions","2005","2005","1000HAB","Pour 1 000 habitants","0","Unités",,,8.22,,
"2","Grandes régions (TL2)","FRB","Centre - Val de Loire","STD_MORT","      Taux de mortalité ajusté (décès pour 1000 habitants)","T","Total","ALL","Toutes les régions","2005","2005","1000HAB","Pour 1 000 habitants","0","Unités",,,7.63,,
"2","Grandes régions (TL2)","FRB","Centre - Val de Loire","STD_MORT","      Taux de mortalité ajusté (décès pour 1000 habitants)","F","Femmes","ALL","Toutes les régions","2003","2003","1000HAB","Pour 1 000 habitants","0","Unités",,,8.19,,
"2","Grandes régions (TL2)","FRB","Centre - Val de Loire","STD_MORT","      Taux de mortalité ajusté (décès pour 1000 habitants)","F","Femmes","ALL","Toutes les régions","2007","2007","1000HAB","Pour 1 000 habitants","0","Unités",,,6.55,,
"2","Grandes régions (TL2)","FRC","Bourgogne-Franche-Comté","STD_MORT","      Taux de mortalité ajusté (décès pour 1000 habitants)","T","Total","ALL","Toutes les régions","2013","2013","1000HAB","Pour 1 000 habitants","0","Unités",,,6.96,,
"2","Grandes régions (TL2)","FRC","Bourgogne-Franche-Comté","STD_MORT","      Taux de mortalité ajusté (décès pour 1000 habitants)","M","Hommes","ALL","Toutes les régions","2005","2005","1000HAB","Pour 1 000 habitants","0","Unités",,,8.65,,
"2","Grandes régions (TL2)","FRD","Normandie","STD_MORT","      Taux de mortalité ajusté (décès pour 1000 habitants)","F","Femmes","ALL","Toutes les régions","2005","2005","1000HAB","Pour 1 000 habitants","0","Unités",,,7.28,,
"2","Grandes régions (TL2)","FRD","Normandie","STD_MORT","      Taux de mortalité ajusté (décès pour 1000 habitants)","M","Hommes","ALL","Toutes les régions","2003","2003","1000HAB","Pour 1 000 habitants","0","Unités",,,9.63,,
"2","Grandes régions (TL2)","FRE","Hauts-de-France","STD_MORT","      Taux de mortalité ajusté (décès pour 1000 habitants)","F","Femmes","ALL","Toutes les régions","2006","2006","1000HAB","Pour 1 000 habitants","0","Unités",,,7.77,,
"2","Grandes régions (TL2)","FRE","Hauts-de-France","STD_MORT","      Taux de mortalité ajusté (décès pour 1000 habitants)","M","Hommes","ALL","Toutes les régions","2003","2003","1000HAB","Pour 1 000 habitants","0","Unités",,,10.98,,
"2","Grandes régions (TL2)","FRE","Hauts-de-France","STD_MORT","      Taux de mortalité ajusté (décès pour 1000 habitants)","M","Hommes","ALL","Toutes les régions","2009","2009","1000HAB","Pour 1 000 habitants","0","Unités",,,9.71,,
"2","Grandes régions (TL2)","FRF","Grand Est","STD_MORT","      Taux de mortalité ajusté (décès pour 1000 habitants)","T","Total","ALL","Toutes les régions","2012","2012","1000HAB","Pour 1 000 habitants","0","Unités",,,7.28,,
"2","Grandes régions (TL2)","FRG","Pays de la Loire","STD_MORT","      Taux de mortalité ajusté (décès pour 1000 habitants)","M","Hommes","ALL","Toutes les régions","2012","2012","1000HAB","Pour 1 000 habitants","0","Unités",,,7.33,,
"2","Grandes régions (TL2)","FRH","Bretagne","STD_MORT","      Taux de mortalité ajusté (décès pour 1000 habitants)","T","Total","ALL","Toutes les régions","2011","2011","1000HAB","Pour 1 000 habitants","0","Unités",,,7.2,,
"2","Grandes régions (TL2)","FRH","Bretagne","STD_MORT","      Taux de mortalité ajusté (décès pour 1000 habitants)","T","Total","ALL","Toutes les régions","2012","2012","1000HAB","Pour 1 000 habitants","0","Unités",,,7.35,,
"2","Grandes régions (TL2)","FRH","Bretagne","STD_MORT","      Taux de mortalité ajusté (décès pour 1000 habitants)","M","Hommes","ALL","Toutes les régions","2012","2012","1000HAB","Pour 1 000 habitants","0","Unités",,,8.1,,
"2","Grandes régions (TL2)","FRI","Nouvelle-Aquitaine","STD_MORT","      Taux de mortalité ajusté (décès pour 1000 habitants)","F","Femmes","ALL","Toutes les régions","2010","2010","1000HAB","Pour 1 000 habitants","0","Unités",,,6.3,,
"2","Grandes régions (TL2)","FRI","Nouvelle-Aquitaine","STD_MORT","      Taux de mortalité ajusté (décès pour 1000 habitants)","M","Hommes","ALL","Toutes les régions","2008","2008","1000HAB","Pour 1 000 habitants","0","Unités",,,7.73,,
"2","Grandes régions (TL2)","FRJ","Occitanie","STD_MORT","      Taux de mortalité ajusté (décès pour 1000 habitants)","T","Total","ALL","Toutes les régions","2012","2012","1000HAB","Pour 1 000 habitants","0","Unités",,,6.75,,
"2","Grandes régions (TL2)","FRJ","Occitanie","STD_MORT","      Taux de mortalité ajusté (décès pour 1000 habitants)","M","Hommes","ALL","Toutes les régions","2010","2010","1000HAB","Pour 1 000 habitants","0","Unités",,,7.31,,
"2","Grandes régions (TL2)","FRK","Auvergne-Rhône-Alpes","STD_MORT","      Taux de mortalité ajusté (décès pour 1000 habitants)","T","Total","ALL","Toutes les régions","2010","2010","1000HAB","Pour 1 000 habitants","0","Unités",,,6.72,,
"2","Grandes régions (TL2)","FRK","Auvergne-Rhône-Alpes","STD_MORT","      Taux de mortalité ajusté (décès pour 1000 habitants)","F","Femmes","ALL","Toutes les régions","2003","2003","1000HAB","Pour 1 000 habitants","0","Unités",,,7.68,,
"2","Grandes régions (TL2)","FRK","Auvergne-Rhône-Alpes","STD_MORT","      Taux de mortalité ajusté (décès pour 1000 habitants)","M","Hommes","ALL","Toutes les régions","2005","2005","1000HAB","Pour 1 000 habitants","0","Unités",,,8.2,,
"2","Grandes régions (TL2)","FRL","Provence-Alpes-Côte d’Azur","STD_MORT","      Taux de mortalité ajusté (décès pour 1000 habitants)","T","Total","ALL","Toutes les régions","2007","2007","1000HAB","Pour 1 000 habitants","0","Unités",,,7.02,,
"2","Grandes régions (TL2)","FRL","Provence-Alpes-Côte d’Azur","STD_MORT","      Taux de mortalité ajusté (décès pour 1000 habitants)","M","Hommes","ALL","Toutes les régions","2009","2009","1000HAB","Pour 1 000 habitants","0","Unités",,,7.35,,
"2","Grandes régions (TL2)","FR1","Île-de-France","STD_MORT","      Taux de mortalité ajusté (décès pour 1000 habitants)","T","Total","ALL","Toutes les régions","2003","2003","1000HAB","Pour 1 000 habitants","0","Unités",,,8.06,,
"2","Grandes régions (TL2)","FR1","Île-de-France","STD_MORT","      Taux de mortalité ajusté (décès pour 1000 habitants)","T","Total","ALL","Toutes les régions","2007","2007","1000HAB","Pour 1 000 habitants","0","Unités",,,6.56,,
"2","Grandes régions (TL2)","FR1","Île-de-France","STD_MORT","      Taux de mortalité ajusté (décès pour 1000 habitants)","T","Total","ALL","Toutes les régions","2009","2009","1000HAB","Pour 1 000 habitants","0","Unités",,,6.4,,
"2","Grandes régions (TL2)","FR1","Île-de-France","STD_MORT","      Taux de mortalité ajusté (décès pour 1000 habitants)","T","Total","ALL","Toutes les régions","2015","2015","1000HAB","Pour 1 000 habitants","0","Unités",,,6.09,,
"2","Grandes régions (TL2)","FR1","Île-de-France","STD_MORT","      Taux de mortalité ajusté (décès pour 1000 habitants)","F","Femmes","ALL","Toutes les régions","2002","2002","1000HAB","Pour 1 000 habitants","0","Unités",,,7.41,,
"2","Grandes régions (TL2)","FR1","Île-de-France","STD_MORT","      Taux de mortalité ajusté (décès pour 1000 habitants)","F","Femmes","ALL","Toutes les régions","2012","2012","1000HAB","Pour 1 000 habitants","0","Unités",,,5.97,,
"2","Grandes régions (TL2)","FRB","Centre - Val de Loire","STD_MORT","      Taux de mortalité ajusté (décès pour 1000 habitants)","T","Total","ALL","Toutes les régions","2002","2002","1000HAB","Pour 1 000 habitants","0","Unités",,,8.36,,
"2","Grandes régions (TL2)","FRB","Centre - Val de Loire","STD_MORT","      Taux de mortalité ajusté (décès pour 1000 habitants)","M","Hommes","ALL","Toutes les régions","2001","2001","1000HAB","Pour 1 000 habitants","0","Unités",,,9.47,,
"2","Grandes régions (TL2)","FRB","Centre - Val de Loire","STD_MORT","      Taux de mortalité ajusté (décès pour 1000 habitants)","M","Hommes","ALL","Toutes les régions","2009","2009","1000HAB","Pour 1 000 habitants","0","Unités",,,7.81,,
"2","Grandes régions (TL2)","FRC","Bourgogne-Franche-Comté","STD_MORT","      Taux de mortalité ajusté (décès pour 1000 habitants)","F","Femmes","ALL","Toutes les régions","2004","2004","1000HAB","Pour 1 000 habitants","0","Unités",,,6.92,,
"2","Grandes régions (TL2)","FRC","Bourgogne-Franche-Comté","STD_MORT","      Taux de mortalité ajusté (décès pour 1000 habitants)","F","Femmes","ALL","Toutes les régions","2007","2007","1000HAB","Pour 1 000 habitants","0","Unités",,,6.65,,
"2","Grandes régions (TL2)","FRC","Bourgogne-Franche-Comté","STD_MORT","      Taux de mortalité ajusté (décès pour 1000 habitants)","F","Femmes","ALL","Toutes les régions","2008","2008","1000HAB","Pour 1 000 habitants","0","Unités",,,6.73,,
"2","Grandes régions (TL2)","FRD","Normandie","STD_MORT","      Taux de mortalité ajusté (décès pour 1000 habitants)","T","Total","ALL","Toutes les régions","2001","2001","1000HAB","Pour 1 000 habitants","0","Unités",,,8.99,,
"2","Grandes régions (TL2)","FRD","Normandie","STD_MORT","      Taux de mortalité ajusté (décès pour 1000 habitants)","T","Total","ALL","Toutes les régions","2006","2006","1000HAB","Pour 1 000 habitants","0","Unités",,,7.73,,
"2","Grandes régions (TL2)","FRD","Normandie","STD_MORT","      Taux de mortalité ajusté (décès pour 1000 habitants)","M","Hommes","ALL","Toutes les régions","2011","2011","1000HAB","Pour 1 000 habitants","0","Unités",,,7.98,,
"2","Grandes régions (TL2)","FRD","Normandie","STD_MORT","      Taux de mortalité ajusté (décès pour 1000 habitants)","M","Hommes","ALL","Toutes les régions","2012","2012","1000HAB","Pour 1 000 habitants","0","Unités",,,8.07,,
"2","Grandes régions (TL2)","FRE","Hauts-de-France","STD_MORT","      Taux de mortalité ajusté (décès pour 1000 habitants)","F","Femmes","ALL","Toutes les régions","2002","2002","1000HAB","Pour 1 000 habitants","0","Unités",,,8.95,,
"2","Grandes régions (TL2)","FRE","Hauts-de-France","STD_MORT","      Taux de mortalité ajusté (décès pour 1000 habitants)","F","Femmes","ALL","Toutes les régions","2009","2009","1000HAB","Pour 1 000 habitants","0","Unités",,,7.6,,
"2","Grandes régions (TL2)","FRE","Hauts-de-France","STD_MORT","      Taux de mortalité ajusté (décès pour 1000 habitants)","F","Femmes","ALL","Toutes les régions","2010","2010","1000HAB","Pour 1 000 habitants","0","Unités",,,7.5,,
"2","Grandes régions (TL2)","FRF","Grand Est","STD_MORT","      Taux de mortalité ajusté (décès pour 1000 habitants)","T","Total","ALL","Toutes les régions","2014","2014","1000HAB","Pour 1 000 habitants","0","Unités",,,6.92,,
"2","Grandes régions (TL2)","FRF","Grand Est","STD_MORT","      Taux de mortalité ajusté (décès pour 1000 habitants)","M","Hommes","ALL","Toutes les régions","2002","2002","1000HAB","Pour 1 000 habitants","0","Unités",,,9.98,,
"2","Grandes régions (TL2)","FRG","Pays de la Loire","STD_MORT","      Taux de mortalité ajusté (décès pour 1000 habitants)","M","Hommes","ALL","Toutes les régions","2007","2007","1000HAB","Pour 1 000 habitants","0","Unités",,,7.95,,
"2","Grandes régions (TL2)","FRG","Pays de la Loire","STD_MORT","      Taux de mortalité ajusté (décès pour 1000 habitants)","M","Hommes","ALL","Toutes les régions","2010","2010","1000HAB","Pour 1 000 habitants","0","Unités",,,7.42,,
"2","Grandes régions (TL2)","FRG","Pays de la Loire","STD_MORT","      Taux de mortalité ajusté (décès pour 1000 habitants)","M","Hommes","ALL","Toutes les régions","2013","2013","1000HAB","Pour 1 000 habitants","0","Unités",,,7.2,,
"2","Grandes régions (TL2)","FRH","Bretagne","STD_MORT","      Taux de mortalité ajusté (décès pour 1000 habitants)","T","Total","ALL","Toutes les régions","2001","2001","1000HAB","Pour 1 000 habitants","0","Unités",,,9.17,,
"2","Grandes régions (TL2)","FRH","Bretagne","STD_MORT","      Taux de mortalité ajusté (décès pour 1000 habitants)","T","Total","ALL","Toutes les régions","2009","2009","1000HAB","Pour 1 000 habitants","0","Unités",,,7.53,,
