"TL","Echelle de Territoire et Typologie","REG_ID","Région","VAR","Indicateur","SEX","Genre","POS","Position","TIME","Année","Unit Code","Unit","PowerCode Code","PowerCode","Reference Period Code","Reference Period","Value","Flag Codes","Flags"
"3","Petites régions (TL3)","FRJ15","Pyrénées-Orientales","NETMOB_ALL_RA","      Taux de mobilité nette inter-régional (% flux net sur population totale)","T","Total","ALL","Toutes les régions","2013","2013",,,"0","Unités",,,0.6,,
"3","Petites régions (TL3)","FRJ15","Pyrénées-Orientales","YOUNGMOB_SH","      Part de jeunes nouveaux résidents (% jeunes arrivants sur le total des nouveaux arrivants d'une autre région)","T","Total","ALL","Toutes les régions","2013","2013",,,"0","Unités",,,30.01,,
"3","Petites régions (TL3)","FRJ15","Pyrénées-Orientales","YOUNGMOB_SH","      Part de jeunes nouveaux résidents (% jeunes arrivants sur le total des nouveaux arrivants d'une autre région)","T","Total","ALL","Toutes les régions","2014","2014",,,"0","Unités",,,30.12,,
"3","Petites régions (TL3)","FRJ15","Pyrénées-Orientales","YOUNGMOB_SH","      Part de jeunes nouveaux résidents (% jeunes arrivants sur le total des nouveaux arrivants d'une autre région)","T","Total","ALL","Toutes les régions","2015","2015",,,"0","Unités",,,30.5,,
"3","Petites régions (TL3)","FRK22","Ardèche","INMOB_ALL","      Nouveaux résidents dans la région en provenance d'une autre région du même pays","T","Total","ALL","Toutes les régions","2013","2013",,,"0","Unités",,,12014,,
"3","Petites régions (TL3)","FRK22","Ardèche","INMOB_15_29","      Nouveaux résidents dans la région agés de 15 à 29 ans en provenance d'une autre région du même pays","T","Total","ALL","Toutes les régions","2013","2013",,,"0","Unités",,,3644,,
"3","Petites régions (TL3)","FRK22","Ardèche","YOUNGMOB_SH","      Part de jeunes nouveaux résidents (% jeunes arrivants sur le total des nouveaux arrivants d'une autre région)","T","Total","ALL","Toutes les régions","2013","2013",,,"0","Unités",,,30.33,,
"3","Petites régions (TL3)","FRK22","Ardèche","INMOB_ALL","      Nouveaux résidents dans la région en provenance d'une autre région du même pays","T","Total","ALL","Toutes les régions","2014","2014",,,"0","Unités",,,11839,,
"3","Petites régions (TL3)","FRK22","Ardèche","INMOB_15_29","      Nouveaux résidents dans la région agés de 15 à 29 ans en provenance d'une autre région du même pays","T","Total","ALL","Toutes les régions","2014","2014",,,"0","Unités",,,3629,,
"3","Petites régions (TL3)","FRK22","Ardèche","INMOB_ALL","      Nouveaux résidents dans la région en provenance d'une autre région du même pays","T","Total","ALL","Toutes les régions","2015","2015",,,"0","Unités",,,11296,,
"3","Petites régions (TL3)","FRK22","Ardèche","INMOB_15_29","      Nouveaux résidents dans la région agés de 15 à 29 ans en provenance d'une autre région du même pays","T","Total","ALL","Toutes les régions","2015","2015",,,"0","Unités",,,3457,,
"3","Petites régions (TL3)","FRK23","Drôme","OUTMOB_ALL","      Personnes ayant quitté la région pour aller dans une autre région du même pays","T","Total","ALL","Toutes les régions","2013","2013",,,"0","Unités",,,15582,,
"3","Petites régions (TL3)","FRK23","Drôme","OUTMOB_ALL","      Personnes ayant quitté la région pour aller dans une autre région du même pays","T","Total","ALL","Toutes les régions","2014","2014",,,"0","Unités",,,15629,,
"3","Petites régions (TL3)","FRK23","Drôme","OUTMOB_ALL","      Personnes ayant quitté la région pour aller dans une autre région du même pays","T","Total","ALL","Toutes les régions","2015","2015",,,"0","Unités",,,15428,,
"3","Petites régions (TL3)","FRK28","Haute-Savoie","YOUNGMOB_SH","      Part de jeunes nouveaux résidents (% jeunes arrivants sur le total des nouveaux arrivants d'une autre région)","T","Total","ALL","Toutes les régions","2014","2014",,,"0","Unités",,,44.43,,
"3","Petites régions (TL3)","FRK28","Haute-Savoie","YOUNGMOB_SH","      Part de jeunes nouveaux résidents (% jeunes arrivants sur le total des nouveaux arrivants d'une autre région)","T","Total","ALL","Toutes les régions","2015","2015",,,"0","Unités",,,44.13,,
"3","Petites régions (TL3)","FRK13","Haute-Loire","YOUNGMOB_SH","      Part de jeunes nouveaux résidents (% jeunes arrivants sur le total des nouveaux arrivants d'une autre région)","T","Total","ALL","Toutes les régions","2013","2013",,,"0","Unités",,,37.23,,
"3","Petites régions (TL3)","FRK14","Puy-de-Dôme","YOUNGMOB_SH","      Part de jeunes nouveaux résidents (% jeunes arrivants sur le total des nouveaux arrivants d'une autre région)","T","Total","ALL","Toutes les régions","2013","2013",,,"0","Unités",,,54.72,,
"3","Petites régions (TL3)","FRK14","Puy-de-Dôme","YOUNGMOB_SH","      Part de jeunes nouveaux résidents (% jeunes arrivants sur le total des nouveaux arrivants d'une autre région)","T","Total","ALL","Toutes les régions","2014","2014",,,"0","Unités",,,53.57,,
"3","Petites régions (TL3)","FRK14","Puy-de-Dôme","YOUNGMOB_SH","      Part de jeunes nouveaux résidents (% jeunes arrivants sur le total des nouveaux arrivants d'une autre région)","T","Total","ALL","Toutes les régions","2015","2015",,,"0","Unités",,,53.93,,
"3","Petites régions (TL3)","FR103","Yvelines","INMOB_ALL","      Nouveaux résidents dans la région en provenance d'une autre région du même pays","T","Total","ALL","Toutes les régions","2013","2013",,,"0","Unités",,,45614,,
"3","Petites régions (TL3)","FR103","Yvelines","INMOB_ALL","      Nouveaux résidents dans la région en provenance d'une autre région du même pays","T","Total","ALL","Toutes les régions","2014","2014",,,"0","Unités",,,45093,,
"3","Petites régions (TL3)","FR103","Yvelines","NETMOB_ALL","      Nouveaux résidents dans la région en provenance d'une autre région du même pays","T","Total","ALL","Toutes les régions","2014","2014",,,"0","Unités",,,-7840,,
"3","Petites régions (TL3)","FR103","Yvelines","INMOB_ALL","      Nouveaux résidents dans la région en provenance d'une autre région du même pays","T","Total","ALL","Toutes les régions","2015","2015",,,"0","Unités",,,45169,,
"3","Petites régions (TL3)","FR104","Essonne","OUTMOB_ALL","      Personnes ayant quitté la région pour aller dans une autre région du même pays","T","Total","ALL","Toutes les régions","2013","2013",,,"0","Unités",,,43064,,
"3","Petites régions (TL3)","FR104","Essonne","OUTMOB_ALL","      Personnes ayant quitté la région pour aller dans une autre région du même pays","T","Total","ALL","Toutes les régions","2014","2014",,,"0","Unités",,,42842,,
"3","Petites régions (TL3)","FR104","Essonne","OUTMOB_ALL","      Personnes ayant quitté la région pour aller dans une autre région du même pays","T","Total","ALL","Toutes les régions","2015","2015",,,"0","Unités",,,43088,,
"3","Petites régions (TL3)","FR108","Val-d'Oise","NETMOB_ALL_RA","      Taux de mobilité nette inter-régional (% flux net sur population totale)","T","Total","ALL","Toutes les régions","2015","2015",,,"0","Unités",,,-0.59,,
"2","Grandes régions (TL2)","FRC","Bourgogne-Franche-Comté","INMOB_15_29","      Nouveaux résidents dans la région agés de 15 à 29 ans en provenance d'une autre région du même pays","T","Total","ALL","Toutes les régions","2013","2013",,,"0","Unités",,,20517,,
"2","Grandes régions (TL2)","FRE","Hauts-de-France","INMOB_15_29","      Nouveaux résidents dans la région agés de 15 à 29 ans en provenance d'une autre région du même pays","T","Total","ALL","Toutes les régions","2013","2013",,,"0","Unités",,,33590,,
"2","Grandes régions (TL2)","FRE","Hauts-de-France","INMOB_15_29","      Nouveaux résidents dans la région agés de 15 à 29 ans en provenance d'une autre région du même pays","T","Total","ALL","Toutes les régions","2014","2014",,,"0","Unités",,,33387,,
"2","Grandes régions (TL2)","FRE","Hauts-de-France","INMOB_15_29","      Nouveaux résidents dans la région agés de 15 à 29 ans en provenance d'une autre région du même pays","T","Total","ALL","Toutes les régions","2015","2015",,,"0","Unités",,,32876,,
"2","Grandes régions (TL2)","FRG","Pays de la Loire","NETMOB_ALL_RA","      Taux de mobilité nette inter-régional (% flux net sur population totale)","T","Total","ALL","Toutes les régions","2015","2015",,,"0","Unités",,,0.45,,
"2","Grandes régions (TL2)","FRK","Auvergne-Rhône-Alpes","YOUNGMOB_SH","      Part de jeunes nouveaux résidents (% jeunes arrivants sur le total des nouveaux arrivants d'une autre région)","T","Total","ALL","Toutes les régions","2013","2013",,,"0","Unités",,,45.06,,
"3","Petites régions (TL3)","FRB04","Indre-et-Loire","NETMOB_ALL","      Nouveaux résidents dans la région en provenance d'une autre région du même pays","T","Total","ALL","Toutes les régions","2013","2013",,,"0","Unités",,,1274,,
"3","Petites régions (TL3)","FRC12","Nièvre","NETMOB_ALL_RA","      Taux de mobilité nette inter-régional (% flux net sur population totale)","T","Total","ALL","Toutes les régions","2013","2013",,,"0","Unités",,,-0.11,,
"3","Petites régions (TL3)","FRC22","Jura","YOUNGMOB_SH","      Part de jeunes nouveaux résidents (% jeunes arrivants sur le total des nouveaux arrivants d'une autre région)","T","Total","ALL","Toutes les régions","2014","2014",,,"0","Unités",,,38.8,,
"3","Petites régions (TL3)","FRC22","Jura","YOUNGMOB_SH","      Part de jeunes nouveaux résidents (% jeunes arrivants sur le total des nouveaux arrivants d'une autre région)","T","Total","ALL","Toutes les régions","2015","2015",,,"0","Unités",,,39.42,,
"3","Petites régions (TL3)","FRC24","Territoire de Belfort","NETMOB_ALL","      Nouveaux résidents dans la région en provenance d'une autre région du même pays","T","Total","ALL","Toutes les régions","2015","2015",,,"0","Unités",,,-134,,
"3","Petites régions (TL3)","FRD11","Calvados","YOUNGMOB_SH","      Part de jeunes nouveaux résidents (% jeunes arrivants sur le total des nouveaux arrivants d'une autre région)","T","Total","ALL","Toutes les régions","2014","2014",,,"0","Unités",,,47.54,,
"3","Petites régions (TL3)","FRD11","Calvados","YOUNGMOB_SH","      Part de jeunes nouveaux résidents (% jeunes arrivants sur le total des nouveaux arrivants d'une autre région)","T","Total","ALL","Toutes les régions","2015","2015",,,"0","Unités",,,46.94,,
"3","Petites régions (TL3)","FRF22","Aube","YOUNGMOB_SH","      Part de jeunes nouveaux résidents (% jeunes arrivants sur le total des nouveaux arrivants d'une autre région)","T","Total","ALL","Toutes les régions","2014","2014",,,"0","Unités",,,46.22,,
"3","Petites régions (TL3)","FRF22","Aube","YOUNGMOB_SH","      Part de jeunes nouveaux résidents (% jeunes arrivants sur le total des nouveaux arrivants d'une autre région)","T","Total","ALL","Toutes les régions","2015","2015",,,"0","Unités",,,46.85,,
"3","Petites régions (TL3)","FRG02","Maine-et-Loire","YOUNGMOB_SH","      Part de jeunes nouveaux résidents (% jeunes arrivants sur le total des nouveaux arrivants d'une autre région)","T","Total","ALL","Toutes les régions","2013","2013",,,"0","Unités",,,54.02,,
"3","Petites régions (TL3)","FRG04","Sarthe","NETMOB_ALL","      Nouveaux résidents dans la région en provenance d'une autre région du même pays","T","Total","ALL","Toutes les régions","2015","2015",,,"0","Unités",,,-406,,
"3","Petites régions (TL3)","FRI32","Charente-Maritime","YOUNGMOB_SH","      Part de jeunes nouveaux résidents (% jeunes arrivants sur le total des nouveaux arrivants d'une autre région)","T","Total","ALL","Toutes les régions","2013","2013",,,"0","Unités",,,34.56,,
"3","Petites régions (TL3)","FRI22","Creuse","NETMOB_ALL_RA","      Taux de mobilité nette inter-régional (% flux net sur population totale)","T","Total","ALL","Toutes les régions","2013","2013",,,"0","Unités",,,0.61,,
"3","Petites régions (TL3)","FRI22","Creuse","NETMOB_ALL_RA","      Taux de mobilité nette inter-régional (% flux net sur population totale)","T","Total","ALL","Toutes les régions","2014","2014",,,"0","Unités",,,0.54,,
"3","Petites régions (TL3)","FRI22","Creuse","NETMOB_ALL_RA","      Taux de mobilité nette inter-régional (% flux net sur population totale)","T","Total","ALL","Toutes les régions","2015","2015",,,"0","Unités",,,0.48,,
"3","Petites régions (TL3)","FRI23","Haute-Vienne","NETMOB_ALL_RA","      Taux de mobilité nette inter-régional (% flux net sur population totale)","T","Total","ALL","Toutes les régions","2013","2013",,,"0","Unités",,,0.15,,
"3","Petites régions (TL3)","FRI23","Haute-Vienne","NETMOB_ALL_RA","      Taux de mobilité nette inter-régional (% flux net sur population totale)","T","Total","ALL","Toutes les régions","2015","2015",,,"0","Unités",,,0.02,,
"3","Petites régions (TL3)","FRJ24","Gers","YOUNGMOB_SH","      Part de jeunes nouveaux résidents (% jeunes arrivants sur le total des nouveaux arrivants d'une autre région)","T","Total","ALL","Toutes les régions","2013","2013",,,"0","Unités",,,32.62,,
"3","Petites régions (TL3)","FRJ24","Gers","YOUNGMOB_SH","      Part de jeunes nouveaux résidents (% jeunes arrivants sur le total des nouveaux arrivants d'une autre région)","T","Total","ALL","Toutes les régions","2014","2014",,,"0","Unités",,,31.57,,
"3","Petites régions (TL3)","FRJ24","Gers","YOUNGMOB_SH","      Part de jeunes nouveaux résidents (% jeunes arrivants sur le total des nouveaux arrivants d'une autre région)","T","Total","ALL","Toutes les régions","2015","2015",,,"0","Unités",,,32.08,,
"3","Petites régions (TL3)","FRJ28","Tarn-et-Garonne","NETMOB_ALL","      Nouveaux résidents dans la région en provenance d'une autre région du même pays","T","Total","ALL","Toutes les régions","2015","2015",,,"0","Unités",,,1007,,
"3","Petites régions (TL3)","FRJ11","Aude","NETMOB_ALL","      Nouveaux résidents dans la région en provenance d'une autre région du même pays","T","Total","ALL","Toutes les régions","2014","2014",,,"0","Unités",,,2138,,
"3","Petites régions (TL3)","FRK21","Ain","YOUNGMOB_SH","      Part de jeunes nouveaux résidents (% jeunes arrivants sur le total des nouveaux arrivants d'une autre région)","T","Total","ALL","Toutes les régions","2014","2014",,,"0","Unités",,,35.34,,
"3","Petites régions (TL3)","FRK21","Ain","YOUNGMOB_SH","      Part de jeunes nouveaux résidents (% jeunes arrivants sur le total des nouveaux arrivants d'une autre région)","T","Total","ALL","Toutes les régions","2015","2015",,,"0","Unités",,,35.41,,
"3","Petites régions (TL3)","FRK24","Isère","NETMOB_ALL_RA","      Taux de mobilité nette inter-régional (% flux net sur population totale)","T","Total","ALL","Toutes les régions","2013","2013",,,"0","Unités",,,0.14,,
"3","Petites régions (TL3)","FRK24","Isère","YOUNGMOB_SH","      Part de jeunes nouveaux résidents (% jeunes arrivants sur le total des nouveaux arrivants d'une autre région)","T","Total","ALL","Toutes les régions","2013","2013",,,"0","Unités",,,46.15,,
"3","Petites régions (TL3)","FRK24","Isère","NETMOB_ALL_RA","      Taux de mobilité nette inter-régional (% flux net sur population totale)","T","Total","ALL","Toutes les régions","2014","2014",,,"0","Unités",,,0.19,,
"3","Petites régions (TL3)","FRK24","Isère","NETMOB_ALL_RA","      Taux de mobilité nette inter-régional (% flux net sur population totale)","T","Total","ALL","Toutes les régions","2015","2015",,,"0","Unités",,,0.15,,
"3","Petites régions (TL3)","FRK25","Loire","NETMOB_ALL","      Nouveaux résidents dans la région en provenance d'une autre région du même pays","T","Total","ALL","Toutes les régions","2013","2013",,,"0","Unités",,,204,,
"3","Petites régions (TL3)","FRK25","Loire","NETMOB_ALL","      Nouveaux résidents dans la région en provenance d'une autre région du même pays","T","Total","ALL","Toutes les régions","2014","2014",,,"0","Unités",,,511,,
"3","Petites régions (TL3)","FRK11","Allier","NETMOB_ALL_RA","      Taux de mobilité nette inter-régional (% flux net sur population totale)","T","Total","ALL","Toutes les régions","2013","2013",,,"0","Unités",,,0.31,,
"3","Petites régions (TL3)","FRL01","Alpes-de-Haute-Provence","YOUNGMOB_SH","      Part de jeunes nouveaux résidents (% jeunes arrivants sur le total des nouveaux arrivants d'une autre région)","T","Total","ALL","Toutes les régions","2013","2013",,,"0","Unités",,,30.12,,
"3","Petites régions (TL3)","FRL05","Var","NETMOB_ALL","      Nouveaux résidents dans la région en provenance d'une autre région du même pays","T","Total","ALL","Toutes les régions","2015","2015",,,"0","Unités",,,2622,,
"3","Petites régions (TL3)","FR101","Paris","INMOB_ALL","      Nouveaux résidents dans la région en provenance d'une autre région du même pays","T","Total","ALL","Toutes les régions","2016","2016",,,"0","Unités",,,96517,,
"3","Petites régions (TL3)","FR101","Paris","INMOB_15_29","      Nouveaux résidents dans la région agés de 15 à 29 ans en provenance d'une autre région du même pays","T","Total","ALL","Toutes les régions","2016","2016",,,"0","Unités",,,59083,,
"3","Petites régions (TL3)","FR101","Paris","OUTMOB_ALL","      Personnes ayant quitté la région pour aller dans une autre région du même pays","T","Total","ALL","Toutes les régions","2016","2016",,,"0","Unités",,,128553,,
"3","Petites régions (TL3)","FR101","Paris","NETMOB_ALL","      Nouveaux résidents dans la région en provenance d'une autre région du même pays","T","Total","ALL","Toutes les régions","2016","2016",,,"0","Unités",,,-32036,,
"3","Petites régions (TL3)","FR101","Paris","NETMOB_ALL_RA","      Taux de mobilité nette inter-régional (% flux net sur population totale)","T","Total","ALL","Toutes les régions","2016","2016",,,"0","Unités",,,-1.46,,
"3","Petites régions (TL3)","FR101","Paris","YOUNGMOB_SH","      Part de jeunes nouveaux résidents (% jeunes arrivants sur le total des nouveaux arrivants d'une autre région)","T","Total","ALL","Toutes les régions","2016","2016",,,"0","Unités",,,61.22,,
"3","Petites régions (TL3)","FR102","Seine-et-Marne","INMOB_ALL","      Nouveaux résidents dans la région en provenance d'une autre région du même pays","T","Total","ALL","Toutes les régions","2016","2016",,,"0","Unités",,,43751,,
"3","Petites régions (TL3)","FR102","Seine-et-Marne","INMOB_15_29","      Nouveaux résidents dans la région agés de 15 à 29 ans en provenance d'une autre région du même pays","T","Total","ALL","Toutes les régions","2016","2016",,,"0","Unités",,,15182,,
"3","Petites régions (TL3)","FR102","Seine-et-Marne","OUTMOB_ALL","      Personnes ayant quitté la région pour aller dans une autre région du même pays","T","Total","ALL","Toutes les régions","2016","2016",,,"0","Unités",,,45352,,
"3","Petites régions (TL3)","FR102","Seine-et-Marne","NETMOB_ALL","      Nouveaux résidents dans la région en provenance d'une autre région du même pays","T","Total","ALL","Toutes les régions","2016","2016",,,"0","Unités",,,-1601,,
"3","Petites régions (TL3)","FR102","Seine-et-Marne","NETMOB_ALL_RA","      Taux de mobilité nette inter-régional (% flux net sur population totale)","T","Total","ALL","Toutes les régions","2016","2016",,,"0","Unités",,,-0.11,,
"3","Petites régions (TL3)","FR102","Seine-et-Marne","YOUNGMOB_SH","      Part de jeunes nouveaux résidents (% jeunes arrivants sur le total des nouveaux arrivants d'une autre région)","T","Total","ALL","Toutes les régions","2016","2016",,,"0","Unités",,,34.7,,
"3","Petites régions (TL3)","FR103","Yvelines","INMOB_ALL","      Nouveaux résidents dans la région en provenance d'une autre région du même pays","T","Total","ALL","Toutes les régions","2016","2016",,,"0","Unités",,,46552,,
"3","Petites régions (TL3)","FR103","Yvelines","INMOB_15_29","      Nouveaux résidents dans la région agés de 15 à 29 ans en provenance d'une autre région du même pays","T","Total","ALL","Toutes les régions","2016","2016",,,"0","Unités",,,17684,,
"3","Petites régions (TL3)","FR103","Yvelines","OUTMOB_ALL","      Personnes ayant quitté la région pour aller dans une autre région du même pays","T","Total","ALL","Toutes les régions","2016","2016",,,"0","Unités",,,53604,,
"3","Petites régions (TL3)","FR103","Yvelines","NETMOB_ALL","      Nouveaux résidents dans la région en provenance d'une autre région du même pays","T","Total","ALL","Toutes les régions","2016","2016",,,"0","Unités",,,-7052,,
"3","Petites régions (TL3)","FR103","Yvelines","NETMOB_ALL_RA","      Taux de mobilité nette inter-régional (% flux net sur population totale)","T","Total","ALL","Toutes les régions","2016","2016",,,"0","Unités",,,-0.49,,
"3","Petites régions (TL3)","FR103","Yvelines","YOUNGMOB_SH","      Part de jeunes nouveaux résidents (% jeunes arrivants sur le total des nouveaux arrivants d'une autre région)","T","Total","ALL","Toutes les régions","2016","2016",,,"0","Unités",,,37.99,,
"3","Petites régions (TL3)","FR104","Essonne","INMOB_ALL","      Nouveaux résidents dans la région en provenance d'une autre région du même pays","T","Total","ALL","Toutes les régions","2016","2016",,,"0","Unités",,,39614,,
"3","Petites régions (TL3)","FR104","Essonne","INMOB_15_29","      Nouveaux résidents dans la région agés de 15 à 29 ans en provenance d'une autre région du même pays","T","Total","ALL","Toutes les régions","2016","2016",,,"0","Unités",,,15822,,
"3","Petites régions (TL3)","FR104","Essonne","OUTMOB_ALL","      Personnes ayant quitté la région pour aller dans une autre région du même pays","T","Total","ALL","Toutes les régions","2016","2016",,,"0","Unités",,,44562,,
"3","Petites régions (TL3)","FR104","Essonne","NETMOB_ALL","      Nouveaux résidents dans la région en provenance d'une autre région du même pays","T","Total","ALL","Toutes les régions","2016","2016",,,"0","Unités",,,-4948,,
"3","Petites régions (TL3)","FR104","Essonne","NETMOB_ALL_RA","      Taux de mobilité nette inter-régional (% flux net sur population totale)","T","Total","ALL","Toutes les régions","2016","2016",,,"0","Unités",,,-0.38,,
"3","Petites régions (TL3)","FR104","Essonne","YOUNGMOB_SH","      Part de jeunes nouveaux résidents (% jeunes arrivants sur le total des nouveaux arrivants d'une autre région)","T","Total","ALL","Toutes les régions","2016","2016",,,"0","Unités",,,39.94,,
"3","Petites régions (TL3)","FR105","Hauts-de-Seine","INMOB_ALL","      Nouveaux résidents dans la région en provenance d'une autre région du même pays","T","Total","ALL","Toutes les régions","2016","2016",,,"0","Unités",,,69458,,
"3","Petites régions (TL3)","FR105","Hauts-de-Seine","INMOB_15_29","      Nouveaux résidents dans la région agés de 15 à 29 ans en provenance d'une autre région du même pays","T","Total","ALL","Toutes les régions","2016","2016",,,"0","Unités",,,33091,,
"3","Petites régions (TL3)","FR105","Hauts-de-Seine","OUTMOB_ALL","      Personnes ayant quitté la région pour aller dans une autre région du même pays","T","Total","ALL","Toutes les régions","2016","2016",,,"0","Unités",,,77624,,
"3","Petites régions (TL3)","FR105","Hauts-de-Seine","NETMOB_ALL","      Nouveaux résidents dans la région en provenance d'une autre région du même pays","T","Total","ALL","Toutes les régions","2016","2016",,,"0","Unités",,,-8166,,
"3","Petites régions (TL3)","FR105","Hauts-de-Seine","NETMOB_ALL_RA","      Taux de mobilité nette inter-régional (% flux net sur population totale)","T","Total","ALL","Toutes les régions","2016","2016",,,"0","Unités",,,-0.51,,
"3","Petites régions (TL3)","FR105","Hauts-de-Seine","YOUNGMOB_SH","      Part de jeunes nouveaux résidents (% jeunes arrivants sur le total des nouveaux arrivants d'une autre région)","T","Total","ALL","Toutes les régions","2016","2016",,,"0","Unités",,,47.64,,
"3","Petites régions (TL3)","FR106","Seine-Saint-Denis","INMOB_ALL","      Nouveaux résidents dans la région en provenance d'une autre région du même pays","T","Total","ALL","Toutes les régions","2016","2016",,,"0","Unités",,,48400,,
"3","Petites régions (TL3)","FR106","Seine-Saint-Denis","INMOB_15_29","      Nouveaux résidents dans la région agés de 15 à 29 ans en provenance d'une autre région du même pays","T","Total","ALL","Toutes les régions","2016","2016",,,"0","Unités",,,19236,,
"3","Petites régions (TL3)","FR106","Seine-Saint-Denis","OUTMOB_ALL","      Personnes ayant quitté la région pour aller dans une autre région du même pays","T","Total","ALL","Toutes les régions","2016","2016",,,"0","Unités",,,63125,,
"3","Petites régions (TL3)","FR106","Seine-Saint-Denis","NETMOB_ALL","      Nouveaux résidents dans la région en provenance d'une autre région du même pays","T","Total","ALL","Toutes les régions","2016","2016",,,"0","Unités",,,-14725,,
"3","Petites régions (TL3)","FR106","Seine-Saint-Denis","NETMOB_ALL_RA","      Taux de mobilité nette inter-régional (% flux net sur population totale)","T","Total","ALL","Toutes les régions","2016","2016",,,"0","Unités",,,-0.92,,
"3","Petites régions (TL3)","FR106","Seine-Saint-Denis","YOUNGMOB_SH","      Part de jeunes nouveaux résidents (% jeunes arrivants sur le total des nouveaux arrivants d'une autre région)","T","Total","ALL","Toutes les régions","2016","2016",,,"0","Unités",,,39.74,,
"3","Petites régions (TL3)","FR107","Val-de-Marne","INMOB_ALL","      Nouveaux résidents dans la région en provenance d'une autre région du même pays","T","Total","ALL","Toutes les régions","2016","2016",,,"0","Unités",,,52113,,
"3","Petites régions (TL3)","FR107","Val-de-Marne","INMOB_15_29","      Nouveaux résidents dans la région agés de 15 à 29 ans en provenance d'une autre région du même pays","T","Total","ALL","Toutes les régions","2016","2016",,,"0","Unités",,,22540,,
"3","Petites régions (TL3)","FR107","Val-de-Marne","OUTMOB_ALL","      Personnes ayant quitté la région pour aller dans une autre région du même pays","T","Total","ALL","Toutes les régions","2016","2016",,,"0","Unités",,,58998,,
"3","Petites régions (TL3)","FR107","Val-de-Marne","NETMOB_ALL","      Nouveaux résidents dans la région en provenance d'une autre région du même pays","T","Total","ALL","Toutes les régions","2016","2016",,,"0","Unités",,,-6885,,
"3","Petites régions (TL3)","FR107","Val-de-Marne","NETMOB_ALL_RA","      Taux de mobilité nette inter-régional (% flux net sur population totale)","T","Total","ALL","Toutes les régions","2016","2016",,,"0","Unités",,,-0.5,,
"3","Petites régions (TL3)","FR107","Val-de-Marne","YOUNGMOB_SH","      Part de jeunes nouveaux résidents (% jeunes arrivants sur le total des nouveaux arrivants d'une autre région)","T","Total","ALL","Toutes les régions","2016","2016",,,"0","Unités",,,43.25,,
"3","Petites régions (TL3)","FR108","Val-d'Oise","INMOB_ALL","      Nouveaux résidents dans la région en provenance d'une autre région du même pays","T","Total","ALL","Toutes les régions","2016","2016",,,"0","Unités",,,35548,,
"3","Petites régions (TL3)","FR108","Val-d'Oise","INMOB_15_29","      Nouveaux résidents dans la région agés de 15 à 29 ans en provenance d'une autre région du même pays","T","Total","ALL","Toutes les régions","2016","2016",,,"0","Unités",,,13079,,
"3","Petites régions (TL3)","FR108","Val-d'Oise","OUTMOB_ALL","      Personnes ayant quitté la région pour aller dans une autre région du même pays","T","Total","ALL","Toutes les régions","2016","2016",,,"0","Unités",,,42537,,
"3","Petites régions (TL3)","FR108","Val-d'Oise","NETMOB_ALL","      Nouveaux résidents dans la région en provenance d'une autre région du même pays","T","Total","ALL","Toutes les régions","2016","2016",,,"0","Unités",,,-6989,,
"3","Petites régions (TL3)","FR108","Val-d'Oise","NETMOB_ALL_RA","      Taux de mobilité nette inter-régional (% flux net sur population totale)","T","Total","ALL","Toutes les régions","2016","2016",,,"0","Unités",,,-0.57,,
"3","Petites régions (TL3)","FR108","Val-d'Oise","YOUNGMOB_SH","      Part de jeunes nouveaux résidents (% jeunes arrivants sur le total des nouveaux arrivants d'une autre région)","T","Total","ALL","Toutes les régions","2016","2016",,,"0","Unités",,,36.79,,
"2","Grandes régions (TL2)","FR1","Île-de-France","INMOB_ALL","      Nouveaux résidents dans la région en provenance d'une autre région du même pays","T","Total","ALL","Toutes les régions","2016","2016",,,"0","Unités",,,149795,,
"2","Grandes régions (TL2)","FR1","Île-de-France","INMOB_15_29","      Nouveaux résidents dans la région agés de 15 à 29 ans en provenance d'une autre région du même pays","T","Total","ALL","Toutes les régions","2016","2016",,,"0","Unités",,,84351,,
"2","Grandes régions (TL2)","FR1","Île-de-France","OUTMOB_ALL","      Personnes ayant quitté la région pour aller dans une autre région du même pays","T","Total","ALL","Toutes les régions","2016","2016",,,"0","Unités",,,232197,,
"2","Grandes régions (TL2)","FR1","Île-de-France","NETMOB_ALL","      Nouveaux résidents dans la région en provenance d'une autre région du même pays","T","Total","ALL","Toutes les régions","2016","2016",,,"0","Unités",,,-82402,,
"2","Grandes régions (TL2)","FR1","Île-de-France","NETMOB_ALL_RA","      Taux de mobilité nette inter-régional (% flux net sur population totale)","T","Total","ALL","Toutes les régions","2016","2016",,,"0","Unités",,,-0.68,,
"2","Grandes régions (TL2)","FR1","Île-de-France","YOUNGMOB_SH","      Part de jeunes nouveaux résidents (% jeunes arrivants sur le total des nouveaux arrivants d'une autre région)","T","Total","ALL","Toutes les régions","2016","2016",,,"0","Unités",,,56.31,,
"2","Grandes régions (TL2)","FRB","Centre - Val de Loire","INMOB_ALL","      Nouveaux résidents dans la région en provenance d'une autre région du même pays","T","Total","ALL","Toutes les régions","2016","2016",,,"0","Unités",,,54401,,
"2","Grandes régions (TL2)","FRB","Centre - Val de Loire","INMOB_15_29","      Nouveaux résidents dans la région agés de 15 à 29 ans en provenance d'une autre région du même pays","T","Total","ALL","Toutes les régions","2016","2016",,,"0","Unités",,,21059,,
